,Time (s),Mean,Std
499,17393.126512289047,2190.80859375,1094.13623046875
500,17433.943170785904,2190.976806640625,1095.028076171875
501,17470.203951358795,2192.098876953125,1094.209228515625
502,17508.7138402462,2190.89208984375,1094.402587890625
503,17546.58824443817,2190.2939453125,1093.7418212890625
504,17589.015322446823,2192.00244140625,1093.35302734375
505,17627.908199071884,2190.488525390625,1093.741943359375
506,17665.224047660828,2192.1376953125,1094.7003173828125
507,17703.953992128372,2191.401123046875,1094.4659423828125
508,17746.689745426178,2190.83251953125,1092.5361328125
509,17785.516205072403,2194.484130859375,1095.44140625
510,17821.1745326519,2194.30810546875,1095.572509765625
511,17860.68807530403,2192.0419921875,1093.494140625
512,17898.92392230034,2192.29150390625,1093.283935546875
513,17937.33381175995,2194.303955078125,1094.822509765625
514,17972.466671466827,2194.019287109375,1094.759033203125
515,18008.73182630539,2193.7958984375,1094.1531982421875
516,18046.776299715042,2192.847412109375,1094.546875
517,18087.900515317917,2193.482177734375,1095.3900146484375
518,18123.22004055977,2193.77685546875,1092.742919921875
519,18158.935749053955,2195.62548828125,1094.9287109375
520,18197.306983470917,2192.4208984375,1092.47216796875
521,18234.48742389679,2193.06982421875,1093.4307861328125
522,18272.953937530518,2194.97216796875,1094.6295166015625
523,18313.60323190689,2194.102294921875,1094.9632568359375
524,18351.36347746849,2195.80859375,1094.248291015625
525,18387.834231853485,2197.12451171875,1094.5711669921875
526,18427.295016288757,2194.986572265625,1093.2550048828125
527,18465.257247447968,2194.333251953125,1093.867919921875
528,18502.386649608612,2195.368896484375,1094.9830322265625
529,18542.47857952118,2195.69287109375,1093.702880859375
530,18585.161690473557,2195.095947265625,1094.331298828125
531,18623.733009576797,2196.956787109375,1095.918212890625
532,18662.60984659195,2197.245361328125,1096.4039306640625
533,18697.555864810944,2196.801513671875,1095.5157470703125
534,18737.319274663925,2195.554931640625,1094.6693115234375
535,18774.741943597794,2195.99462890625,1094.2047119140625
536,18812.730233192444,2196.908203125,1094.039306640625
537,18854.105832099915,2195.96142578125,1094.387451171875
538,18894.56445288658,2196.283935546875,1096.1845703125
539,18931.042323112488,2199.984130859375,1095.8927001953125
540,18966.957181930542,2197.9541015625,1095.1220703125
541,19006.296904802322,2195.859375,1094.53515625
542,19044.406345129013,2197.20947265625,1095.3670654296875
543,19084.39158821106,2197.84765625,1095.1646728515625
544,19122.312539100647,2194.999755859375,1094.0899658203125
545,19158.009466171265,2196.5419921875,1095.4493408203125
546,19197.380482435226,2198.599609375,1094.7698974609375
547,19235.407499313354,2196.60595703125,1095.8126220703125
548,19273.598375082016,2198.8173828125,1094.7930908203125
549,19311.054577350616,2198.908935546875,1096.1533203125
550,19348.239189386368,2198.333984375,1094.51513671875
551,19385.288372039795,2199.157470703125,1096.157958984375
552,19424.07388496399,2199.7880859375,1094.8828125
553,19463.795135498047,2196.290771484375,1093.97265625
554,19506.354944705963,2198.99853515625,1096.0252685546875
555,19545.843734264374,2199.2705078125,1094.2861328125
556,19584.942348241806,2198.213134765625,1096.1573486328125
557,19623.6099922657,2199.78857421875,1095.65673828125
558,19662.599466085434,2199.647216796875,1095.1597900390625
559,19698.635823965073,2200.78466796875,1094.5335693359375
560,19736.327996253967,2199.760498046875,1094.8638916015625
561,19772.71528315544,2197.82373046875,1094.802001953125
562,19811.48770260811,2199.92138671875,1094.7203369140625
563,19849.5172624588,2200.1533203125,1096.16796875
564,19885.834483623505,2199.6318359375,1095.458984375
565,19923.745228290558,2199.097900390625,1095.6322021484375
566,19960.553738594055,2199.912841796875,1095.770263671875
567,19999.744526863098,2201.71630859375,1094.6107177734375
568,20043.27496123314,2200.068603515625,1095.22900390625
569,20080.535967588425,2199.017578125,1094.7139892578125
570,20117.220606565475,2200.4091796875,1094.60205078125
571,20153.215698242188,2199.894287109375,1095.656005859375
572,20190.262136936188,2201.742919921875,1097.463623046875
573,20226.715421438217,2201.505126953125,1096.6334228515625
574,20262.2331802845,2201.386474609375,1096.4373779296875
575,20298.17929124832,2201.837646484375,1095.401123046875
576,20334.2835252285,2202.154296875,1096.0950927734375
577,20371.796929121017,2200.0166015625,1095.011474609375
578,20411.369124412537,2200.879638671875,1094.7022705078125
579,20454.511937856674,2200.426025390625,1094.97216796875
580,20491.57989215851,2202.66796875,1096.6888427734375
581,20527.512027025223,2202.39892578125,1094.6878662109375
582,20563.166148900986,2202.239501953125,1095.28857421875
583,20599.00210237503,2201.796630859375,1096.5438232421875
584,20639.33146095276,2201.941162109375,1094.949462890625
585,20676.616582632065,2201.095703125,1095.3621826171875
586,20715.245314359665,2202.051513671875,1094.0753173828125
587,20754.834857702255,2201.16796875,1093.865966796875
588,20796.019957780838,2200.16943359375,1095.1878662109375
589,20831.995040655136,2202.043701171875,1094.7239990234375
590,20867.13409471512,2202.85009765625,1096.3367919921875
591,20902.862006664276,2203.58203125,1096.6641845703125
592,20939.569665908813,2201.79443359375,1095.630126953125
593,20974.538286209106,2204.1552734375,1096.858642578125
594,21012.351426124573,2201.86474609375,1096.420654296875
595,21049.949300289154,2200.6455078125,1093.740234375
596,21086.040915489197,2202.871826171875,1096.7486572265625
597,21124.55988049507,2201.467041015625,1094.848388671875
598,21161.85196352005,2203.374267578125,1094.9969482421875
599,21200.570844888687,2201.93994140625,1095.2850341796875
600,21243.60550260544,2204.14111328125,1096.20458984375
601,21283.307523965836,2202.470458984375,1095.3782958984375
602,21320.308898448944,2203.37353515625,1095.708251953125
603,21359.82927417755,2202.56201171875,1095.8436279296875
604,21394.040201425552,2205.123291015625,1097.5841064453125
605,21430.657655715942,2202.5595703125,1095.712890625
606,21467.071597099304,2202.348876953125,1095.03857421875
607,21504.810651779175,2203.9892578125,1097.2066650390625
608,21542.134116649628,2201.21826171875,1096.2845458984375
609,21584.995631217957,2203.760986328125,1098.5087890625
610,21626.249603271484,2201.81689453125,1094.8260498046875
611,21663.577533960342,2202.50732421875,1096.6754150390625
612,21701.93803524971,2203.2001953125,1095.203857421875
613,21741.972001075745,2202.636962890625,1097.110107421875
614,21778.68085217476,2203.9521484375,1094.76953125
615,21815.25531888008,2202.851318359375,1095.3818359375
616,21852.422293186188,2202.164306640625,1095.84912109375
617,21889.892088651657,2201.793212890625,1094.103515625
618,21926.60163283348,2202.18115234375,1095.9609375
619,21964.9548766613,2205.214599609375,1096.6044921875
620,22004.722576856613,2203.593017578125,1095.6331787109375
621,22041.988904237747,2204.996826171875,1096.110107421875
622,22079.008051395416,2203.307373046875,1096.7276611328125
623,22115.35047864914,2203.440673828125,1095.193115234375
624,22153.825926303864,2203.70703125,1095.3389892578125
625,22190.84917664528,2204.314453125,1097.5045166015625
626,22228.196240901947,2202.79150390625,1095.6798095703125
627,22263.49387192726,2201.854248046875,1094.063720703125
628,22301.052163124084,2201.96142578125,1094.7724609375
629,22340.1410946846,2204.32080078125,1097.219970703125
630,22380.01484465599,2203.43603515625,1096.656494140625
631,22419.621509075165,2204.578857421875,1095.7056884765625
632,22459.80786561966,2203.58544921875,1095.5482177734375
633,22497.232487678528,2203.2177734375,1094.4285888671875
634,22541.47123360634,2205.09912109375,1094.9417724609375
635,22581.1654586792,2204.07861328125,1095.73876953125
636,22620.559746026993,2206.21435546875,1098.130615234375
637,22659.132853746414,2203.96484375,1096.4244384765625
638,22698.592743635178,2205.3955078125,1097.3114013671875
639,22735.261340141296,2203.8408203125,1095.3172607421875
640,22773.82355070114,2203.75244140625,1096.449951171875
641,22812.76671075821,2203.88427734375,1094.40087890625
642,22852.187470912933,2204.79638671875,1094.97802734375
643,22891.034690856934,2202.078125,1094.8641357421875
644,22929.074529647827,2206.665771484375,1097.1778564453125
645,22970.447266101837,2204.08203125,1095.38916015625
646,23010.02456498146,2203.565673828125,1094.2410888671875
647,23046.450779914856,2204.73876953125,1095.11962890625
648,23084.134412288666,2205.46337890625,1095.536376953125
649,23122.312221050262,2205.1845703125,1096.2305908203125
650,23165.576507091522,2203.3291015625,1096.4735107421875
651,23201.782242298126,2204.8359375,1096.021728515625
652,23236.482524633408,2206.272705078125,1096.035400390625
653,23275.055614471436,2204.033203125,1095.1796875
654,23312.9526450634,2205.17724609375,1096.666259765625
655,23351.894988059998,2204.46875,1097.2333984375
656,23393.6150329113,2203.988525390625,1094.66943359375
657,23435.12907576561,2204.16162109375,1097.2916259765625
658,23472.160793542862,2204.581298828125,1094.6800537109375
659,23509.993813991547,2203.88720703125,1094.96923828125
660,23547.196623563766,2204.630126953125,1094.8272705078125
661,23584.83710193634,2203.6552734375,1096.44677734375
662,23624.364913463593,2204.15625,1095.5103759765625
663,23662.386459350586,2205.374755859375,1096.2552490234375
664,23701.655730485916,2204.753662109375,1096.456787109375
665,23740.032673835754,2203.454345703125,1095.482177734375
666,23777.105832099915,2206.1416015625,1096.6041259765625
667,23813.188737630844,2205.520263671875,1095.837646484375
668,23850.72577905655,2204.149658203125,1095.7655029296875
669,23887.917282819748,2205.674072265625,1095.68310546875
670,23928.895203113556,2203.78564453125,1096.5792236328125
671,23965.417234897614,2205.726318359375,1097.651611328125
672,24003.64859175682,2204.996337890625,1094.8072509765625
673,24042.217036485672,2204.049072265625,1096.9921875
674,24077.36111354828,2205.2919921875,1097.3067626953125
675,24113.618319272995,2205.22802734375,1096.1630859375
676,24152.68307042122,2205.516357421875,1095.74755859375
677,24187.97278690338,2204.326904296875,1093.701416015625
678,24223.49464583397,2204.15771484375,1095.2337646484375
679,24260.516802310944,2204.6494140625,1095.4019775390625
680,24301.09932422638,2204.802978515625,1095.248046875
681,24338.172325134277,2207.568359375,1097.3702392578125
682,24375.285457372665,2203.294677734375,1095.6700439453125
683,24414.40477156639,2205.7744140625,1096.0711669921875
684,24454.846679210663,2204.75,1096.431640625
685,24490.55323433876,2207.42529296875,1097.5399169921875
686,24528.117642879486,2205.521728515625,1097.4219970703125
687,24567.00631046295,2208.0673828125,1096.8397216796875
688,24603.634788513184,2204.74560546875,1096.89892578125
689,24642.263996124268,2204.571044921875,1096.34033203125
690,24680.461921930313,2204.353759765625,1096.9521484375
691,24717.064680814743,2205.452880859375,1096.1578369140625
692,24756.881479501724,2205.749267578125,1096.5792236328125
693,24794.301471948624,2204.32080078125,1095.0579833984375
694,24831.835996627808,2205.578369140625,1096.173828125
695,24873.072645664215,2203.696044921875,1095.406982421875
696,24910.740725517273,2206.446533203125,1096.1873779296875
697,24948.950753450394,2205.376953125,1094.8509521484375
698,24990.197348594666,2206.6953125,1096.88720703125
699,25027.12089753151,2204.8388671875,1096.8087158203125
700,25068.93105316162,2206.0498046875,1096.180908203125
701,25108.052156686783,2204.974853515625,1096.971435546875
702,25146.450967788696,2206.912109375,1097.0858154296875
703,25182.272424459457,2205.13818359375,1095.5263671875
704,25221.260618686676,2203.725830078125,1093.9742431640625
705,25260.52301311493,2205.48974609375,1095.5838623046875
706,25300.782853126526,2205.859619140625,1095.6619873046875
707,25343.222498178482,2206.138671875,1096.1727294921875
708,25381.01452565193,2204.06787109375,1094.2509765625
709,25416.72603368759,2206.4521484375,1096.3338623046875
710,25454.068112134933,2204.99169921875,1094.8731689453125
711,25490.57451558113,2206.14599609375,1097.04931640625
712,25530.05140519142,2205.91357421875,1095.75146484375
713,25566.542070627213,2205.497802734375,1096.0079345703125
714,25603.658202171326,2206.356201171875,1097.3450927734375
715,25643.07434606552,2205.7041015625,1096.39404296875
716,25681.761686325073,2204.64794921875,1095.631591796875
717,25721.65820479393,2204.2548828125,1093.713623046875
718,25760.67120885849,2205.214111328125,1095.9561767578125
719,25797.310670375824,2206.66748046875,1096.4500732421875
720,25836.778071165085,2205.170166015625,1094.4569091796875
721,25872.68652033806,2205.275146484375,1096.574951171875
722,25911.245401859283,2205.06494140625,1094.0931396484375
723,25947.639812231064,2204.587158203125,1094.5672607421875
724,25986.973625183105,2206.951904296875,1097.3104248046875
725,26023.387152910233,2204.83935546875,1094.8594970703125
726,26064.02693295479,2205.302490234375,1096.3050537109375
727,26100.704898118973,2204.11767578125,1094.7491455078125
728,26137.486311674118,2206.13232421875,1096.3076171875
729,26177.135320186615,2205.214111328125,1094.7257080078125
730,26216.369614601135,2204.8427734375,1096.00927734375
731,26253.205422639847,2203.8427734375,1094.500732421875
732,26294.08053088188,2207.53857421875,1097.369140625
733,26330.419382810593,2206.054443359375,1097.03125
734,26367.13826942444,2204.8583984375,1096.5050048828125
735,26404.939796447754,2206.82421875,1096.4736328125
736,26445.40377187729,2205.83349609375,1095.7506103515625
737,26480.455455303192,2206.290283203125,1096.6590576171875
738,26514.878578424454,2207.29296875,1096.8179931640625
739,26554.565003871918,2205.587646484375,1096.495361328125
740,26591.30051803589,2205.547607421875,1096.2554931640625
741,26629.76206088066,2206.662109375,1096.0491943359375
742,26667.67549109459,2205.046875,1094.125732421875
743,26703.33716583252,2205.718505859375,1095.953125
744,26740.86619257927,2205.914794921875,1094.5958251953125
745,26777.37256884575,2205.96435546875,1096.3043212890625
746,26813.197586536407,2205.119384765625,1096.4423828125
747,26854.102682590485,2205.80419921875,1095.860107421875
748,26889.923334360123,2206.5146484375,1097.29443359375
749,26926.359657287598,2207.4658203125,1095.66748046875
750,26968.10117316246,2205.85546875,1095.5230712890625
751,27008.240690231323,2205.214599609375,1096.9818115234375
752,27044.139218568802,2204.43212890625,1096.2872314453125
753,27082.63236808777,2205.190673828125,1095.203125
754,27122.755427360535,2207.99267578125,1097.3331298828125
755,27162.096636533737,2204.755615234375,1094.743408203125
756,27201.473222255707,2204.95751953125,1096.2655029296875
757,27239.04981279373,2204.426513671875,1095.131103515625
758,27276.358658075333,2207.20849609375,1095.8795166015625
759,27312.33672761917,2204.847412109375,1095.2373046875
760,27350.505771398544,2206.2802734375,1097.294677734375
761,27387.87587404251,2204.9853515625,1096.81298828125
762,27425.70824933052,2204.7529296875,1093.6622314453125
763,27464.882593154907,2205.22705078125,1095.791748046875
764,27500.01887321472,2205.994384765625,1095.517333984375
765,27537.075769662857,2206.1357421875,1096.3807373046875
766,27576.660942792892,2205.402099609375,1096.3541259765625
767,27616.810502767563,2205.287841796875,1096.11865234375
768,27656.871559619904,2208.533447265625,1097.140380859375
769,27695.86857032776,2207.93505859375,1097.0028076171875
770,27738.460782527924,2205.85595703125,1095.9945068359375
771,27777.45246911049,2206.616455078125,1095.1785888671875
772,27816.184606075287,2206.7548828125,1096.511962890625
773,27857.152594804764,2205.640380859375,1096.84521484375
774,27895.095616579056,2205.478759765625,1095.279052734375
775,27932.190073490143,2206.240234375,1095.3389892578125
776,27970.620450019836,2205.3662109375,1096.2115478515625
777,28006.860292196274,2205.897216796875,1096.22412109375
778,28042.670068740845,2207.46240234375,1096.6705322265625
779,28079.11732196808,2205.177734375,1096.5330810546875
780,28113.927346229553,2204.8896484375,1096.7296142578125
781,28154.59242296219,2204.9453125,1096.0289306640625
782,28196.142376184464,2206.004150390625,1095.9222412109375
783,28235.580289125443,2206.89208984375,1097.2894287109375
784,28276.164343357086,2205.72412109375,1096.7813720703125
785,28311.584975242615,2205.832763671875,1094.7723388671875
786,28351.34036397934,2206.66552734375,1097.203857421875
787,28386.967914819717,2205.948486328125,1095.57666015625
788,28423.39157795906,2206.342529296875,1097.385986328125
789,28459.731339216232,2206.66357421875,1096.541748046875
790,28497.111360311508,2206.49169921875,1095.6773681640625
791,28539.99552822113,2206.613037109375,1094.987548828125
792,28580.17781639099,2208.55859375,1097.3868408203125
793,28616.270649194717,2206.689208984375,1097.576171875
794,28652.789506435394,2207.068115234375,1097.6973876953125
795,28689.553014278412,2206.244384765625,1095.039794921875
796,28726.728074789047,2208.125,1097.1796875
797,28767.590015649796,2205.458251953125,1095.72607421875
798,28802.922246932983,2206.56884765625,1096.7635498046875
799,28842.208510160446,2208.014892578125,1098.2957763671875
800,28878.374876499176,2206.19580078125,1096.1134033203125
801,28913.9566924572,2206.78076171875,1095.6781005859375
802,28954.505167722702,2204.84912109375,1095.6011962890625
803,28990.32343673706,2205.981689453125,1096.3602294921875
804,29029.351681947708,2207.761962890625,1097.279296875
805,29070.69038629532,2205.597412109375,1096.8038330078125
806,29110.97150325775,2203.94140625,1095.647216796875
807,29149.353286504745,2208.09521484375,1097.7747802734375
808,29187.00870513916,2207.77734375,1095.6534423828125
809,29223.82301926613,2206.35107421875,1096.6080322265625
810,29260.865148067474,2206.637451171875,1097.09228515625
811,29302.521086215973,2205.142578125,1096.891357421875
812,29340.777871131897,2208.021484375,1097.2958984375
813,29378.358976840973,2206.073486328125,1096.919677734375
814,29418.8770570755,2205.56103515625,1095.5965576171875
815,29459.222514390945,2206.571533203125,1096.2073974609375
816,29498.047616004944,2207.109130859375,1095.4422607421875
817,29536.715240955353,2205.418212890625,1094.343505859375
818,29575.033075094223,2208.070068359375,1096.2713623046875
819,29613.98665380478,2206.14453125,1095.8653564453125
820,29657.590156555176,2206.696533203125,1096.085205078125
821,29695.538032770157,2205.737060546875,1095.557861328125
822,29733.220361471176,2207.105712890625,1096.2171630859375
823,29773.25250506401,2205.765625,1094.9322509765625
824,29810.325798749924,2205.490234375,1095.5452880859375
825,29845.996906280518,2205.306396484375,1094.8883056640625
826,29884.913866519928,2205.2080078125,1095.064697265625
827,29923.8580930233,2206.890380859375,1096.0108642578125
828,29961.15589118004,2206.82080078125,1094.92431640625
829,30000.88411283493,2207.1318359375,1097.106689453125
830,30041.13381242752,2204.99560546875,1095.8175048828125
831,30079.20181131363,2206.104248046875,1095.949462890625
832,30116.98867368698,2205.9443359375,1095.83935546875
833,30153.77844786644,2204.586181640625,1095.7684326171875
834,30189.473812818527,2205.56494140625,1096.203125
835,30225.6733212471,2205.540283203125,1094.2054443359375
836,30267.627610206604,2206.250732421875,1095.94677734375
837,30305.590046167374,2206.23974609375,1096.411865234375
838,30347.21887898445,2208.0849609375,1097.2142333984375
839,30388.18475294113,2207.62158203125,1095.6522216796875
840,30423.7032661438,2206.763916015625,1096.2972412109375
841,30461.959577322006,2207.01025390625,1097.265380859375
842,30502.171282291412,2205.335693359375,1096.5826416015625
843,30539.326778650284,2207.654052734375,1097.0184326171875
844,30579.39235019684,2204.665283203125,1096.0843505859375
845,30618.202044963837,2206.426513671875,1095.5462646484375
846,30657.135654211044,2206.830322265625,1096.7291259765625
847,30695.933952331543,2205.957275390625,1094.69091796875
848,30732.37615442276,2207.67333984375,1096.5113525390625
849,30773.816768169403,2205.958251953125,1096.22998046875
850,30814.459923267365,2206.397705078125,1095.7540283203125
851,30850.502779483795,2206.957763671875,1097.5885009765625
852,30886.864661216736,2206.083251953125,1094.82666015625
853,30922.403938293457,2205.48681640625,1095.564453125
854,30961.795595645905,2206.0703125,1095.08447265625
855,30996.34985756874,2206.4404296875,1095.0418701171875
856,31035.248297929764,2206.411865234375,1096.794921875
857,31070.55644416809,2206.322265625,1096.1202392578125
858,31110.580018520355,2206.109375,1096.4061279296875
859,31150.51389169693,2205.882080078125,1097.202392578125
860,31189.94910287857,2204.388671875,1095.85009765625
861,31228.023560523987,2206.424560546875,1096.4613037109375
862,31263.428959608078,2207.204833984375,1096.7344970703125
863,31303.736335754395,2206.236572265625,1095.6849365234375
864,31340.316138505936,2206.454345703125,1095.13623046875
865,31381.083935022354,2207.83251953125,1096.3037109375
866,31419.883300065994,2206.333740234375,1095.0347900390625
867,31461.330617189407,2205.707275390625,1096.1160888671875
868,31497.877338647842,2205.9775390625,1096.3292236328125
869,31535.88349223137,2207.539306640625,1096.03759765625
870,31575.134198904037,2207.49267578125,1097.9129638671875
871,31614.755747318268,2206.363037109375,1094.7298583984375
872,31653.95224547386,2208.525634765625,1098.044189453125
873,31694.546709775925,2205.1865234375,1094.824462890625
874,31732.53035211563,2206.64599609375,1096.19140625
875,31771.723798513412,2205.716064453125,1097.314697265625
876,31813.375202655792,2206.973876953125,1096.335693359375
877,31850.389718294144,2205.23876953125,1094.9949951171875
878,31886.21595311165,2206.602294921875,1095.011474609375
879,31928.92550635338,2205.0078125,1096.0477294921875
880,31966.801443099976,2208.365478515625,1096.071044921875
881,32003.3692445755,2206.149658203125,1096.37646484375
882,32041.053244829178,2205.475830078125,1096.9329833984375
883,32077.398198604584,2206.130615234375,1095.3963623046875
884,32116.41956448555,2207.476806640625,1096.010986328125
885,32154.66536641121,2205.55419921875,1095.7269287109375
886,32193.447163581848,2207.78759765625,1098.253173828125
887,32232.366979599,2206.0068359375,1095.7158203125
888,32268.633674144745,2206.5908203125,1096.7724609375
889,32304.971654176712,2206.15380859375,1096.2320556640625
890,32343.89214158058,2205.023193359375,1097.12939453125
891,32387.22954559326,2207.016845703125,1096.344482421875
892,32424.042142868042,2206.2158203125,1096.4285888671875
893,32465.666016817093,2206.14013671875,1095.30126953125
894,32506.322982788086,2204.799560546875,1095.2919921875
895,32546.83695077896,2207.939697265625,1095.75146484375
896,32594.510993003845,2205.036865234375,1096.3502197265625
897,32639.873475790024,2206.356201171875,1095.6435546875
898,32676.334548950195,2204.768798828125,1097.0018310546875
899,32715.75804567337,2207.286376953125,1095.239013671875
900,32752.325727939606,2207.178955078125,1096.4443359375
901,32789.33107876778,2205.52294921875,1096.06005859375
902,32825.93183922768,2206.401123046875,1093.96435546875
903,32864.079568862915,2206.540771484375,1094.734375
904,32903.54209947586,2205.552490234375,1096.409912109375
905,32941.12480163574,2204.530517578125,1093.4217529296875
906,32976.96418094635,2207.404296875,1098.35791015625
907,33012.97340798378,2205.90478515625,1095.1544189453125
908,33048.70600223541,2205.84033203125,1096.2491455078125
909,33088.00149226189,2205.017333984375,1095.528076171875
910,33123.5870411396,2207.33740234375,1096.105224609375
911,33162.614867925644,2206.208740234375,1095.522705078125
912,33199.286267519,2207.28271484375,1097.4285888671875
913,33238.11865019798,2206.00927734375,1094.6728515625
914,33280.85545325279,2205.324951171875,1095.8941650390625
915,33322.77862882614,2207.12060546875,1097.6827392578125
916,33361.184534072876,2205.241455078125,1095.568115234375
917,33397.18199110031,2206.8984375,1095.3626708984375
918,33433.50289320946,2205.37744140625,1095.8145751953125
919,33475.68080973625,2204.19384765625,1094.254150390625
920,33516.71433353424,2207.641845703125,1097.037353515625
921,33554.053607940674,2206.297119140625,1096.356201171875
922,33589.77953648567,2204.632568359375,1095.9222412109375
923,33629.553528785706,2205.27392578125,1096.880615234375
924,33667.306712150574,2205.192626953125,1095.409423828125
925,33707.98059654236,2206.604248046875,1095.6929931640625
926,33745.23668050766,2206.74609375,1094.41455078125
927,33783.571352005005,2204.46533203125,1095.9686279296875
928,33825.16025733948,2208.69384765625,1098.0650634765625
929,33861.464572906494,2206.228271484375,1096.7042236328125
930,33902.63383102417,2205.739013671875,1095.7752685546875
931,33939.26508259773,2206.05908203125,1097.2093505859375
932,33979.323697566986,2206.4736328125,1095.7999267578125
933,34019.219972372055,2207.391845703125,1096.7080078125
934,34059.217801094055,2205.817626953125,1094.1707763671875
935,34098.94571518898,2204.037109375,1096.2711181640625
936,34134.496603012085,2204.5517578125,1096.579833984375
937,34173.412335157394,2205.864013671875,1095.2791748046875
938,34209.98226618767,2206.0546875,1095.7159423828125
939,34246.58856868744,2207.690673828125,1095.5706787109375
940,34282.674577236176,2207.59033203125,1096.241943359375
941,34320.40057492256,2206.7890625,1096.9332275390625
942,34357.134063243866,2207.52587890625,1096.340087890625
943,34393.42040228844,2206.458984375,1095.0731201171875
944,34428.865660429,2206.8193359375,1095.4931640625
945,34466.648859500885,2205.285888671875,1095.081787109375
946,34502.08770108223,2206.696044921875,1095.4527587890625
947,34541.06167984009,2206.863037109375,1097.52734375
948,34586.66571331024,2207.626708984375,1095.9249267578125
949,34626.575467824936,2205.682373046875,1094.401123046875
950,34666.87293577194,2208.024658203125,1098.1187744140625
951,34704.149555921555,2206.95849609375,1095.3128662109375
952,34744.33903193474,2208.765380859375,1098.2847900390625
953,34781.46209311485,2207.10546875,1095.0810546875
954,34817.77718639374,2205.339599609375,1094.5927734375
955,34857.03028178215,2206.862548828125,1096.6690673828125
956,34895.969829797745,2207.328857421875,1095.4991455078125
957,34931.22073292732,2208.122314453125,1099.2100830078125
958,34966.787048339844,2205.249267578125,1095.8065185546875
959,35006.4559674263,2207.634765625,1096.8240966796875
960,35048.968453645706,2206.951416015625,1095.7109375
961,35088.42662382126,2206.513671875,1095.92578125
962,35127.793377161026,2206.815673828125,1095.4403076171875
963,35167.620500564575,2205.730712890625,1095.913330078125
964,35204.4592730999,2206.656982421875,1096.8870849609375
965,35244.147020578384,2206.562744140625,1096.5487060546875
966,35282.445647239685,2205.733154296875,1095.0872802734375
967,35323.68963956833,2205.337158203125,1095.5831298828125
968,35361.15142917633,2206.59716796875,1095.34423828125
969,35403.22882938385,2205.540283203125,1094.798828125
970,35438.89432954788,2205.753173828125,1096.86572265625
971,35481.78040289879,2207.541015625,1096.2984619140625
972,35521.603887319565,2207.05712890625,1095.5533447265625
973,35557.48903846741,2205.311279296875,1095.3193359375
974,35595.67528247833,2203.599365234375,1095.6168212890625
975,35633.76645040512,2207.357177734375,1094.894775390625
976,35669.3008248806,2205.329345703125,1094.9564208984375
977,35709.446929216385,2207.150634765625,1094.7490234375
978,35745.618915081024,2205.5361328125,1096.243408203125
979,35783.13052916527,2206.811279296875,1098.0067138671875
980,35819.81270313263,2206.403076171875,1096.5137939453125
981,35857.84376549721,2206.416015625,1096.2503662109375
982,35893.373200416565,2207.4921875,1096.4384765625
983,35930.70740151405,2205.77783203125,1096.3592529296875
984,35969.1626458168,2205.29150390625,1096.518310546875
985,36006.883121967316,2205.934326171875,1096.535888671875
986,36041.90800857544,2206.560302734375,1094.524169921875
987,36080.59203195572,2206.169677734375,1095.0552978515625
988,36119.33070087433,2206.836181640625,1096.5877685546875
989,36155.20303606987,2206.2314453125,1096.845703125
990,36194.10906100273,2207.901123046875,1094.9547119140625
991,36232.13398551941,2204.468994140625,1094.680908203125
992,36270.157881736755,2205.637939453125,1095.2252197265625
993,36305.98778176308,2207.601806640625,1096.3853759765625
994,36347.05891251564,2207.298583984375,1096.92529296875
995,36384.74702978134,2206.72607421875,1096.8902587890625
996,36426.40820503235,2205.681640625,1096.9095458984375
997,36463.90740251541,2205.50439453125,1096.6456298828125
998,36504.02555346489,2203.887939453125,1093.9432373046875
999,36539.68300127983,2208.552490234375,1097.024658203125
